Date,ALV,ASEKY,BAC,C,CADUSD=X,CHFUSD=X,CL=F,DNZOY,EURUSD=X,F,FDX,GBPUSD=X,GM,INRUSD=X,JCI,JPM,JPYUSD=X,RUBUSD=X,TM,TRYUSD=X,WFC,X,^DJI,^GSPC,^IRX,^IXIC
2019-10-30 00:00:00+00:00,,,,,,,55.060001373291016,,,,,,,,,,,,,,,,,,1.5950000286102295,
2019-10-31 00:00:00+00:00,77.83999633789062,13.180000305175781,31.270000457763672,71.86000061035156,0.7595667243003845,1.011009931564331,54.18000030517578,11.585000038146973,1.1154489517211914,8.59000015258789,152.66000366210938,1.290172815322876,37.15999984741211,0.01408649142831564,43.33000183105469,124.91999816894531,0.009192105382680893,0.015686077997088432,138.5500030517578,0.17540781199932098,51.630001068115234,11.510000228881836,27046.23046875,3037.56005859375,1.4980000257492065,8292.3603515625
2019-11-01 00:00:00+00:00,79.41999816894531,13.180000305175781,31.799999237060547,73.83999633789062,0.7594455480575562,1.013777256011963,56.20000076293945,11.390000343322754,1.1157102584838867,8.890000343322754,156.52000427246094,1.2939623594284058,37.970001220703125,0.01409046072512865,43.81999969482422,127.80000305175781,0.009259602054953575,0.01560274139046669,139.8300018310547,0.17510680854320526,52.18000030517578,13.210000038146973,27347.359375,3066.909912109375,1.4850000143051147,8386.400390625
2019-11-04 00:00:00+00:00,82.7300033569336,13.180000305175781,32.400001525878906,75.1500015258789,0.7610350251197815,1.014363408088684,56.540000915527344,11.395000457763672,1.1166571378707886,9.0,164.83999633789062,1.2937614917755127,38.38999938964844,0.014181963168084621,44.459999084472656,128.82000732421875,0.009240436367690563,0.015772448852658272,140.55999755859375,0.17535246908664703,52.720001220703125,13.300000190734863,27462.109375,3078.27001953125,1.503000020980835,8433.2001953125
2019-11-05 00:00:00+00:00,84.55000305175781,13.180000305175781,32.81999969482422,74.83000183105469,0.760363757610321,1.0118486881256104,57.22999954223633,11.850000381469727,1.1128545999526978,9.020000457763672,164.85000610351562,1.2891582250595093,38.22999954223633,0.014084506779909134,43.88999938964844,129.10000610351562,0.0092001399025321,0.015760663896799088,140.74000549316406,0.1744196116924286,53.29999923706055,13.100000381469727,27492.630859375,3074.6201171875,1.5180000066757202,8434.6796875
2019-11-06 00:00:00+00:00,84.38999938964844,13.180000305175781,32.790000915527344,74.41999816894531,0.7603984475135803,1.0076582431793213,56.349998474121094,11.614999771118164,1.107419729232788,8.920000076293945,163.1699981689453,1.288062334060669,38.41999816894531,0.014105367474257946,44.22999954223633,129.3000030517578,0.009162039496004581,0.015760987997055054,140.3699951171875,0.17382235825061798,53.79999923706055,12.84000015258789,27492.560546875,3076.780029296875,1.5149999856948853,8410.6298828125
2019-11-07 00:00:00+00:00,85.94999694824219,13.180000305175781,33.22999954223633,75.80999755859375,0.7584031224250793,1.0075870752334595,57.150001525878906,11.649999618530273,1.1070396900177002,8.890000343322754,163.9199981689453,1.2856775522232056,38.4900016784668,0.014084506779909134,42.290000915527344,130.0,0.009181640110909939,0.0156701747328043,142.86000061035156,0.17390397191047668,54.0,13.5600004196167,27674.80078125,3085.179931640625,1.5180000066757202,8434.51953125
2019-11-08 00:00:00+00:00,86.30999755859375,13.180000305175781,33.2599983215332,76.12000274658203,0.7560235857963562,1.0054292678833008,57.2400016784668,11.779999732971191,1.1019697189331055,9.039999961853027,163.22000122070312,1.2779992818832397,38.66999816894531,0.014010213315486908,42.52000045776367,130.3800048828125,0.009151307865977287,0.0156877264380455,144.38999938964844,0.1734364628791809,54.099998474121094,13.569999694824219,27681.240234375,3093.080078125,1.5099999904632568,8475.3095703125
2019-11-11 00:00:00+00:00,84.93000030517578,13.180000305175781,33.18000030517578,75.5999984741211,0.7561322450637817,1.0028380155563354,56.86000061035156,11.8100004196167,1.102244257926941,9.079999923706055,162.17999267578125,1.2796396017074585,38.720001220703125,0.014010213315486908,42.2400016784668,129.9199981689453,0.009155329316854477,0.01567336730659008,145.05999755859375,0.1734376698732376,54.04999923706055,13.800000190734863,27691.490234375,3087.010009765625,1.5130000114440918,8464.2802734375
2019-11-12 00:00:00+00:00,84.05999755859375,13.180000305175781,33.09000015258789,75.06999969482422,0.755743682384491,1.007039189338684,56.79999923706055,11.645000457763672,1.1035456657409668,9.039999961853027,161.22000122070312,1.2858428955078125,38.59000015258789,0.01397155411541462,42.560001373291016,129.16000366210938,0.009170778095722198,0.015665238723158836,144.5399932861328,0.17334747314453125,54.220001220703125,13.729999542236328,27691.490234375,3091.840087890625,1.5329999923706055,8486.08984375
2019-11-13 00:00:00+00:00,82.69999694824219,13.180000305175781,32.790000915527344,73.91000366210938,0.7554752826690674,1.0073943138122559,57.119998931884766,11.505000114440918,1.1012367010116577,8.8100004196167,156.22999572753906,1.285214900970459,37.189998626708984,0.0139314578846097,41.849998474121094,128.47999572753906,0.009174901060760021,0.015569484792649746,144.55999755859375,0.17325948178768158,53.290000915527344,13.420000076293945,27783.58984375,3094.0400390625,1.534999966621399,8482.099609375
2019-11-14 00:00:00+00:00,82.80000305175781,13.180000305175781,32.70000076293945,73.83999633789062,0.7546088099479675,1.0104378461837769,56.77000045776367,11.335000038146973,1.1013215780258179,8.789999961853027,156.67999267578125,1.2853800058364868,36.79999923706055,0.013861646875739098,42.29999923706055,128.60000610351562,0.009191345423460007,0.015556574799120426,143.8699951171875,0.17380936443805695,53.4900016784668,12.90999984741211,27781.9609375,3096.6298828125,1.527999997138977,8479.01953125
2019-11-15 00:00:00+00:00,83.33999633789062,13.180000305175781,32.93000030517578,74.4000015258789,0.754728376865387,1.0113575458526611,57.720001220703125,11.510000228881836,1.1020498275756836,8.949999809265137,158.3300018310547,1.2881784439086914,36.88999938964844,0.013897419907152653,42.38999938964844,129.52999877929688,0.009217269718647003,0.015651192516088486,144.27000427246094,0.17393118143081665,53.79999923706055,13.079999923706055,28004.890625,3120.4599609375,1.527999997138977,8540.830078125
2019-11-18 00:00:00+00:00,82.22000122070312,13.180000305175781,32.959999084472656,74.4000015258789,0.7562923431396484,1.0111366510391235,57.04999923706055,11.449999809265137,1.105509877204895,8.949999809265137,157.5500030517578,1.2921231985092163,36.619998931884766,0.013945872895419598,42.529998779296875,130.6199951171875,0.009199717082083225,0.015697773545980453,143.60000610351562,0.1740819811820984,54.0,13.279999732971191,28036.220703125,3122.030029296875,1.5230000019073486,8549.9404296875
2019-11-19 00:00:00+00:00,80.1500015258789,12.566666603088379,32.939998626708984,74.81999969482422,0.757185697555542,1.0110201835632324,55.209999084472656,11.505000114440918,1.1072357892990112,8.899999618530273,155.52000427246094,1.2950851917266846,36.380001068115234,0.013901419937610626,42.90999984741211,130.5800018310547,0.009202849119901657,0.015660284087061882,142.85000610351562,0.17464716732501984,54.029998779296875,12.829999923706055,27934.01953125,3120.179931640625,1.524999976158142,8570.66015625
2019-11-20 00:00:00+00:00,78.52999877929688,12.566666603088379,32.689998626708984,73.91000366210938,0.7535057067871094,1.0097848176956177,57.11000061035156,11.350000381469727,1.1080001592636108,8.729999542236328,152.27000427246094,1.2929502725601196,35.279998779296875,0.013917691074311733,42.40999984741211,129.6300048828125,0.009221264161169529,0.015664799138903618,141.3699951171875,0.1753678321838379,53.540000915527344,12.779999732971191,27821.08984375,3108.4599609375,1.5199999809265137,8526.73046875
